322.5,119.02,4,2,16
325.95,117.5,12,3,16
328.15,116.49,26,4,16
331.1,115.65,22,5,16
334.47,114.7,29,6,16
336.82,114.14,38,7,16
339.41,113.16,22,8,16
393.04,185,3,1,17
394.12,184.75,14,2,17
397.53,183.66,6,3,17
397.31,183.65,9,4,17
396.01,183.95,9,5,17
393.7,184.58,8,6,17
398.51,184.55,4,7,17
401.2,185.18,6,8,17
317.48,191.98,14,1,18
319.67,191.41,33,2,18
321.95,191.32,26,3,18
322.22,191.81,5,4,18
325.67,192.64,19,5,18
327.98,193.79,21,6,18
329.53,195.38,23,7,18
219.54,71.309,15,1,19
220.64,75.83,14,2,19
220.55,74.328,26,3,19
220.65,75.204,16,4,19
221.15,75.474,15,5,19
221.92,75.257,19,6,19
223.49,75.136,21,7,19
129.67,72.91,11,1,20
125.64,72.518,21,2,20
122.62,72.589,15,3,20
120.01,72.736,7,4,20
119.04,73,3,5,20
117.64,73.063,26,6,20
118.48,73.81,36,7,20
150.19,140.51,27,1,21
148.75,140.97,16,2,21
148.82,140.91,28,3,21
150.04,141,3,4,21
147.02,140.35,8,5,21
147.16,140.43,11,6,21
147.22,140.37,5,7,21
263.39,125.46,12,1,22
252.46,126.51,4,2,22
242.52,120.47,4,3,22
232.67,113.73,12,4,22
222.79,111.39,8,5,22
220.66,110.72,3,6,22
218.26,107.61,8,7,22
366.49,135.51,4,1,23
363.33,145.69,3,2,23
353.99,154.3,7,3,23
349.01,157.76,4,4,23
340.37,158.15,11,5,23
325.03,166.08,22,6,23
312.61,178.76,8,7,23
332.14,195.09,12,1,24
332.06,195.16,22,2,24
332.31,195.49,12,3,24
333.34,195.83,33,4,24
335.8,195.82,26,5,24
336.73,195.77,27,6,24
337.37,195.67,18,7,24
287.51,129.52,4,1,25
279.52,127.46,4,2,25
271.96,127.48,4,3,25
269.15,126.46,21,4,25
270.04,126.75,30,5,25
268.25,126.76,30,6,25
387.99,175.86,24,1,26
394.17,176.1,6,2,26
399.67,176.73,31,3,26
403.57,177.98,14,4,26
405.02,178.82,32,5,26
406.77,179.25,44,6,26
168.35,81.356,35,1,27
168.93,81.556,58,2,27
171.42,81.773,13,3,27
170.2,80.567,28,4,27
170.92,81.077,21,5,27
169.79,81.013,24,6,27
355.51,165.53,4,1,28
353.47,165.34,9,2,28
353.94,165.24,12,3,28
353.26,165.74,7,4,28
349.34,166.41,9,5,28
350.69,166.33,3,6,28
308.77,191.94,18,1,29
308.66,191.47,19,2,29
312.97,194.22,7,3,29
313.41,194.24,5,4,29
317.66,195.31,3,5,29
316.9,194.76,8,6,29
140.08,72.662,26,1,30
136.18,71.208,21,2,30
135.77,70.988,7,3,30
131.31,68.35,7,4,30
130.4,68.473,6,5,30
130.73,68.315,10,6,30
104.55,127.03,21,1,31
102.82,127.2,16,2,31
100.96,128,3,3,31
100.76,127.66,12,4,31
100.73,128.01,13,5,31
109.7,79.456,18,1,32
107.35,78.769,17,2,32
109.93,78.258,7,3,32
110.27,78.592,7,4,32
114.61,75.204,10,5,32
132.49,95.494,4,1,33
135.83,96.191,20,2,33
135.95,96.268,47,3,33
130.65,95.992,9,4,33
130.12,95.538,22,5,33
187.81,179.38,5,1,34
180.16,178.26,12,2,34
178.19,177.7,9,3,34
173.93,177,3,4,34
173.2,177.3,6,5,34
222.57,143.66,24,1,35
221.97,143.62,19,2,35
221.12,144.11,9,3,35
222.18,144.16,22,4,35
222.58,144.61,28,5,35
238.72,53.362,20,1,36
236.49,52.53,4,2,36
238.86,52.643,5,3,36
236.92,53.354,30,4,36
234.4,52.502,8,5,36
301.52,120.22,20,1,37
306.4,121.27,22,2,37
308.11,121.65,27,3,37
311.22,121.51,28,4,37
313.8,121.61,18,5,37
373.27,151.3,15,1,38
374.75,149.74,4,2,38
378,147,3,3,38
379.19,145.83,13,4,38
379.32,146.32,3,5,38
383.04,155.72,7,1,39
385.55,155.38,11,2,39
388.52,155.74,22,3,39
390.71,155.8,16,4,39
394.19,156.15,17,5,39
403.23,202.91,17,1,40
406.31,203.24,21,2,40
409.62,203.31,22,3,40
409.52,202.95,12,4,40
410.13,202.73,30,5,40
82.674,141.34,22,1,41
83.244,141.29,15,2,41
82.389,140.62,24,3,41
83.202,141.1,12,4,41
98.381,117.06,15,1,42
95.914,118.91,30,2,42
94.294,119.84,17,3,42
94.511,119.23,8,4,42
411.13,159.86,8,1,43
409.11,159.45,29,2,43
409.8,160.24,12,3,43
411.33,160.68,6,4,43
411.8,204.43,9,1,44
415.68,204.9,9,2,44
419.94,205.58,10,3,44
423.82,204.18,29,4,44
316.51,103.02,6,1,45
317.75,102.1,8,2,45
320.03,100.31,8,3,45
321.81,97.099,19,4,45
189.97,94.778,19,1,46
193.14,94.339,13,2,46
185.61,96.282,3,3,46
184.36,96.321,3,4,46
431.82,189.33,26,1,47
433.09,191.46,28,2,47
436.04,194.36,30,3,47
437.45,196.33,31,4,47
289.38,53.384,16,1,48
288.3,53.221,12,2,48
288.01,53.001,7,3,48
289.68,52.864,9,4,48
445.59,209.8,39,1,49
448.35,209.04,34,2,49
452.45,210.3,52,3,49
455.47,210.49,6,4,49
190.73,153.45,19,1,50
188.1,154.29,10,2,50
184,153.77,22,3,50
182.55,152.77,32,4,50
181.67,48.799,11,1,51
181.87,47.808,12,2,51
181.46,47.991,11,3,51
183.02,47.485,6,4,51
214.41,123.13,25,1,52
214.94,126.08,19,2,52
214.5,132.06,16,3,52
213.56,132.96,34,4,52
263.74,171.05,10,1,53
265.57,173.02,12,2,53
268.26,175.47,35,3,53
269.41,177.02,5,4,53
266.47,131.17,13,1,54
264.24,126.65,23,2,54
262.12,125.5,43,3,54
261.01,124.5,4,4,54
454.89,197.81,11,1,55
455.02,197.49,6,2,55
454.68,197.79,14,3,55
456.51,198.02,8,4,55
86.683,118.98,15,1,56
86.508,119.21,10,2,56
87.275,119.17,9,3,56
87.781,119.43,5,4,56
131.46,103.31,9,1,57
128.39,108.17,5,2,57
119.64,117.55,17,3,57
106.49,127.5,4,4,57
114.47,148.91,17,1,58
113.53,147.83,24,2,58
111.53,147.54,40,3,58
112.31,147.91,15,4,58
117.53,105.57,24,1,59
115.51,104.96,34,2,59
115.3,104.96,29,3,59
113.8,104.45,9,4,59
125.14,112.17,10,1,60
123.65,112.15,12,2,60
123.48,112.21,13,3,60
120.38,112.52,12,4,60
139.12,35.865,8,1,61
136.32,33.337,3,2,61
133.53,31.55,17,3,61
126.67,29.338,3,4,61
159.12,130.79,13,1,62
158.44,130.53,21,2,62
156.15,129.82,6,3,62
153.98,129.43,13,4,62
144.79,132.41,26,1,63
143.7,132.34,35,2,63
150.35,133.57,5,3,63
153.56,134.21,5,4,63
188.18,59.395,5,1,64
186.69,58.697,14,2,64
185.09,58.305,15,3,64
183.58,57.783,13,4,64
201.75,98.644,23,1,65
201.48,98.336,21,2,65
199.01,97.619,18,3,65
196.07,96.799,32,4,65
212.57,149.3,18,1,66
212.87,148.88,8,2,66
213.35,149.26,9,3,66
211.81,150.02,6,4,66
238.84,147.12,40,1,67
234.28,147.64,17,2,67
230.76,145.93,23,3,67
229.31,145.57,7,4,67
241.28,196.57,7,1,68
242.59,198.07,36,2,68
244.56,198.72,23,3,68
245.97,200,3,4,68
272.64,158.68,9,1,69
270.47,161.48,4,2,69
268.52,164.51,4,3,69
267.18,165.85,6,4,69
281.94,191.19,8,1,70
282.56,190.88,7,2,70
283.05,190.94,18,3,70
282.67,190.32,3,4,70
310.01,149,9,1,71
313.65,148.52,8,2,71
316.29,149.3,17,3,71
317.57,149.4,5,4,71
319,181.3,7,1,72
316.82,181.39,5,2,72
314.98,180.5,4,3,72
316.76,181.25,4,4,72
346.48,93.457,4,1,73
346.06,86.88,12,2,73
346.62,81.402,8,3,73
343.85,77.031,13,4,73
358.86,125.65,13,1,74
361.35,125.27,21,2,74
362.5,124.84,21,3,74
366.95,123.96,21,4,74
369.22,177.98,49,1,75
370.33,179.68,3,2,75
372.78,180.7,19,3,75
373,181.24,4,4,75
396.89,177.56,13,1,76
399.32,176.31,12,2,76
407.84,171.84,11,3,76
409.58,172.33,7,4,76
242.96,120.11,11,1,77
237.89,122.9,22,2,77
237.17,123.03,12,3,77
379.26,175.58,7,1,78
373.86,177.7,7,2,78
378.22,177.38,5,3,78
132.77,116.68,5,1,79
137.76,118.58,5,2,79
143.48,123.49,4,3,79
166.99,147.96,18,1,80
162,152,3,2,80
163.68,150.67,3,3,80
486.41,203.08,36,1,81
487.29,202.86,24,2,81
488.28,203.23,22,3,81
134.76,56.187,29,1,82
134.63,55.665,27,2,82
134.11,54.817,19,3,82
214.56,163.95,10,1,83
213.19,163.6,10,2,83
215.41,164.25,8,3,83
255.73,134.81,24,1,84
253.25,134.94,15,2,84
251.81,134.76,19,3,84
240.16,137,10,1,85
234.93,135.76,14,2,85
232.51,135.88,12,3,85
126.47,120.48,6,1,86
132.25,124.82,18,2,86
129.5,123.48,6,3,86
357.22,196.38,5,1,87
362,196.31,7,2,87
366.78,195.6,5,3,87
208.02,124.01,7,1,88
214.22,114.41,5,2,88
219.3,105.83,7,3,88
232.49,180.91,9,1,89
232.5,180.67,28,2,89
232.99,181.23,35,3,89
196.73,130.32,8,1,90
196.58,129.03,30,2,90
195.53,132.57,8,3,90
173,130,3,1,91
176.09,128.75,19,2,91
174.41,130.65,9,3,91
289.93,123.42,22,1,92
289.03,123.98,7,2,92
287.02,130.49,6,3,92
325.8,147.21,10,1,93
326.77,148.13,16,2,93
328.47,149.51,4,3,93
117.56,139.88,25,1,94
117.79,139.55,7,2,94
118.21,139.86,14,3,94
120.22,130.38,5,1,95
120.95,130.28,7,2,95
120.27,130.21,4,3,95
134.7,125.35,19,1,96
138.12,127.62,9,2,96
139.04,128.71,40,3,96
137.26,111.23,4,1,97
136.43,110.86,7,2,97
138.25,111,4,3,97
162.2,153.85,46,1,98
157.98,153,3,2,98
154.5,152.52,4,3,98
162.48,179.52,10,1,99
160.93,179.28,12,2,99
160.9,179.81,14,3,99
179.51,94.449,8,1,100
175.3,101.39,13,2,100
170.66,103.83,7,3,100
200.5,121.59,4,1,101
193.84,120.4,5,2,101
188.87,121.94,9,3,101
205.1,153.89,14,1,102
200.19,153.14,8,2,102
194.16,152.49,10,3,102
195.6,104.65,30,1,103
195.16,105.19,19,2,103
195.22,108.18,5,3,103
206.63,76.044,27,1,104
204.47,75.953,26,2,104
205.99,77.495,4,3,104
209.24,101.97,10,1,105
209.25,103,16,2,105
209.69,105.3,3,3,105
225.74,51.166,17,1,106
225.26,50.91,11,2,106
226.09,51.355,8,3,106
225.98,69,3,1,107
228.63,67.653,17,2,107
231.8,67.705,24,3,107
242.75,154.74,14,1,108
240.64,155.15,19,2,108
239.34,155.84,15,3,108
248.17,157.17,10,1,109
246.31,157.66,3,2,109
245.58,158.71,8,3,109
269.84,188.43,5,1,110
269,191.95,3,2,110
269.47,189.97,4,3,110
280.12,136.47,15,1,111
279.41,136.48,10,2,111
281.52,136.91,8,3,111
289.54,111.92,18,1,112
292.4,109.54,8,2,112
293.16,108.99,18,3,112
326.61,126.53,19,1,113
326.29,127.45,14,2,113
326.82,126.44,7,3,113
333.51,154.29,6,1,114
336.88,156.61,28,2,114
336.39,156.38,12,3,114
337.5,110.48,4,1,115
338.47,110.98,6,2,115
338.33,110.74,11,3,115
354.01,104.5,4,1,116
348.33,96.316,3,2,116
348.2,97.505,10,3,116
370.39,195.96,9,1,117
373.58,196.83,13,2,117
378.48,198.25,4,3,117
386.46,198.94,26,1,118
386,199,3,2,118
384.5,198.5,4,3,118
394,200,3,1,119
397.52,200.51,6,2,119
401.52,202,4,3,119
401.23,183.39,5,1,120
403.07,184.07,7,2,120
406.3,184.6,10,3,120
418.58,173.56,26,1,121
419.7,175.01,9,2,121
420.66,175.51,15,3,121
468.47,211.82,9,1,122
470.52,211.79,18,2,122
473.99,212,3,3,122
257.88,108.63,9,2,123
259.92,107.32,16,3,123
260.77,105.48,24,4,123
264.67,102.87,18,5,123
266.91,100.67,7,6,123
268.05,99.431,14,7,123
270.34,97.501,18,8,123
274.28,93.705,13,9,123
275.12,92.858,20,10,123
276.97,91.139,14,11,123
278.25,90.65,25,12,123
281.7,87.303,15,13,123
283.11,85.97,22,14,123
285.84,83.183,17,15,123
287.4,81.553,35,16,123
287.95,81.097,36,17,123
289.33,80.331,3,18,123
272.96,74.991,15,2,124
267.77,74.389,5,3,124
266.75,73.81,11,4,124
265.23,73.549,22,5,124
262.64,73.093,23,6,124
258.17,72.303,10,7,124
255.2,72.085,14,8,124
250.97,71.22,4,9,124
251.67,71.341,3,10,124
248.69,71.333,22,11,124
244.61,70.912,10,12,124
244.34,70.432,20,13,124
239.99,70.115,9,14,124
236.99,69.501,4,15,124
231.9,195.64,23,2,125
233.25,195,18,3,125
232.47,194.89,23,4,125
229.98,194,3,5,125
232.22,194.39,5,6,125
226.24,192.57,7,7,125
225.18,191.99,23,8,125
227.68,193.59,7,9,125
228.78,193.57,5,10,125
227.49,193.01,4,11,125
227.51,193.35,6,12,125
229.31,193.32,3,13,125
110.94,138.52,6,2,126
108.3,138.69,12,3,126
106.81,137.9,12,4,126
105.74,137.61,9,5,126
103.2,137.19,13,6,126
102.26,136.46,11,7,126
99.993,136,3,8,126
95.649,135.3,3,9,126
214.99,91,3,2,127
207.95,92.485,8,3,127
201.22,94.631,5,4,127
195.24,96.409,27,5,127
378.23,166.62,5,2,128
380.13,165.32,24,3,128
385.62,164.31,21,4,128
131,163.97,3,2,129
122.51,165.36,9,3,129
121.59,165.09,15,4,129
188.18,101.04,8,2,130
192.96,103.07,6,3,130
194.98,105.24,11,4,130
390,199.5,4,2,131
388.98,200,3,3,131
389.02,200,3,4,131
90.034,135,23,3,132
89.371,135.11,25,4,132
90.034,135.05,27,5,132
89.437,134.94,29,6,132
89.827,134.75,22,7,132
90.216,135.04,23,8,132
89.008,135.05,13,9,132
88.071,134.55,16,10,132
85.96,134.51,10,11,132
82.849,135.41,9,12,132
80.249,135.45,13,13,132
78.167,135.82,22,14,132
76.18,136.39,5,15,132
77.704,136.87,17,16,132
78.853,136.75,45,17,132
78.843,136.94,54,18,132
77.665,137.71,40,19,132
77.759,138.11,29,20,132
76.381,138.36,23,21,132
75.703,138.47,11,22,132
77.222,138.55,37,23,132
74.787,138.59,5,24,132
75.389,138.83,12,25,132
76.101,138.88,20,26,132
76.386,138.8,18,27,132
75.78,138.69,20,28,132
395.01,200.41,16,3,133
395.88,200.68,19,4,133
397.13,200.72,15,5,133
399.07,201.12,34,6,133
400.5,201.25,4,7,133
403.65,201.9,25,8,133
405.16,202.46,11,9,133
408,203,3,10,133
409.98,204,3,11,133
413.19,204.87,22,12,133
415.09,205.6,15,13,133
418.48,206.33,6,14,133
419.97,206.64,12,15,133
421.52,207.19,15,16,133
425.3,206.97,11,17,133
427.97,207.5,8,18,133
432.02,208.88,11,19,133
434.84,208.65,34,20,133
436.28,209.25,4,21,133
335.11,180.13,6,3,134
336.53,182.38,25,4,134
338.19,184.18,32,5,134
342.35,186.54,16,6,134
344.43,189,26,7,134
346.47,189.97,32,8,134
349.03,191.45,42,9,134
354.31,195.05,19,10,134
355.88,195.62,22,11,134
359.5,196.5,4,12,134
359.41,196.43,42,13,134
361.15,196.42,30,14,134
362.42,197.1,9,15,134
367.44,197.77,23,16,134
370.71,197.8,17,17,134
376.73,199.17,7,18,134
379.69,198.34,3,19,134
141.27,65.448,7,3,135
143.43,64.538,10,4,135
143.23,64.712,16,5,135
147.35,62.381,6,6,135
149.12,61.109,8,7,135
151.29,59.82,17,8,135
153.33,58.565,15,9,135
152.36,59.168,27,10,135
153.57,58.544,19,11,135
154.18,58.444,22,12,135
153.01,58.863,7,13,135
291.19,154.38,5,3,136
291.51,154.48,4,4,136
290.5,152.61,10,5,136
291.47,153.84,15,6,136
293.02,155.52,15,7,136
294,157.53,4,8,136
295.88,159.11,9,9,136
298.47,161.56,15,10,136
297.83,161.46,14,11,136
306.9,165.42,16,12,136
135.49,84.581,19,3,137
134.33,84.175,15,4,137
130.94,83.464,8,5,137
131.2,83.179,15,6,137
125.99,83,3,7,137
125.54,83.008,6,8,137
121.67,82.883,9,9,137
120.78,82.91,14,10,137
120,83,3,11,137
115.32,82.988,6,12,137
151.04,75.727,25,3,138
146.92,75.351,6,4,138
143.89,74.39,19,5,138
144.05,73.913,17,6,138
142.63,73.639,27,7,138
138.27,71.792,10,8,138
137.07,70.939,15,9,138
133.04,69.523,11,10,138
132.45,69.565,13,11,138
168.26,118.2,19,3,139
167,117.24,13,4,139
165.99,117.24,12,5,139
162.02,116.34,24,6,139
162.42,115.99,44,7,139
160.57,115.45,28,8,139
157.01,115,3,9,139
158.54,115.09,26,10,139
157.65,113.88,11,11,139
159.3,115.28,7,12,139
154.49,113.82,28,13,139
152.42,112.74,25,14,139
150.9,112.79,33,15,139
147.66,112.19,11,16,139
148.76,113.24,38,17,139
316.14,115.34,6,3,140
322.05,113.97,7,4,140
322.18,114.25,10,5,140
321.7,119.28,12,6,140
321.18,127.92,23,7,140
319.87,135.8,8,8,140
316.26,139.83,11,9,140
379.96,112.5,8,3,141
380.48,112.5,4,4,141
379.16,111.71,13,5,141
380.44,112.46,14,6,141
380.38,112.58,10,7,141
380.4,111.79,5,8,141
380.83,110.44,7,9,141
191.48,138.71,7,3,142
191.89,138.75,28,4,142
190.08,139.74,21,5,142
198.82,138.63,5,6,142
198.26,138.85,20,7,142
197.45,139.48,22,8,142
202.4,139.21,5,9,142
69.985,132.7,26,3,143
68.373,130.82,18,4,143
68.955,130.98,20,5,143
68.589,130.61,10,6,143
70.467,132.34,18,7,143
72.26,133.43,28,8,143
225.47,140.49,4,3,144
231.81,135.92,28,4,144
231.99,135.39,33,5,144
231.62,135.49,29,6,144
231.32,134.94,31,7,144
232.86,135.63,15,8,144
116.01,94,3,3,145
112.47,93.608,22,4,145
111.99,93.978,11,5,145
105.64,93.178,10,6,145
104.36,93.585,5,7,145
105.95,93.465,4,8,145
165.36,128.91,12,3,146
161.84,126.84,7,4,146
159.09,125.77,19,5,146
156.97,125.1,14,6,146
155.78,124.59,5,7,146
153.19,124.24,11,8,146
432.65,208.33,3,3,147
434.2,209.1,10,4,147
436.01,209.23,29,5,147
436.85,209.59,20,6,147
437.5,210.14,8,7,147
438.47,210.57,4,8,147
375.04,91.725,12,3,148
375.1,91.65,13,4,148
373.65,92.698,3,5,148
371.52,93.982,6,6,148
371.19,94.838,6,7,148
371,94.494,4,8,148
414.49,173.35,5,3,149
418.42,173.88,9,4,149
417.08,172.74,20,5,149
417.56,172.46,24,6,149
417.09,173.01,32,7,149
216.51,186.53,4,3,150
207.15,184.14,6,4,150
215.03,187.48,6,5,150
227.25,193.37,13,6,150
233.27,195.02,7,7,150
106.49,94.478,4,3,151
106.82,105.65,6,4,151
106.51,114.33,6,5,151
107.76,131.02,8,6,151
105.81,141.64,15,7,151
170.19,139.1,16,3,152
172.62,139.06,20,4,152
174.8,139.09,25,5,152
175.94,138.85,17,6,152
177.41,138.81,18,7,152
300.64,152.31,39,3,153
301.26,153.77,8,4,153
299.25,152.42,30,5,153
298.83,152.14,8,6,153
299.33,151.16,19,7,153
87.116,104.36,11,3,154
86.964,104.43,17,4,154
89.018,103.86,39,5,154
90.776,104.28,8,6,154
90.646,104.69,3,7,154
256.35,167.45,34,3,155
254.46,171.46,22,4,155
253.67,171.89,16,5,155
251.83,172.91,33,6,155
252.97,172.47,13,7,155
174.49,86.986,4,3,156
177.59,93.765,16,4,156
177.81,92.826,16,5,156
177.58,92.022,13,6,156
286.83,184.08,12,3,157
282.27,182.42,5,4,157
273.8,183.21,5,5,157
270.2,184.64,6,6,157
295.75,133.37,21,3,158
297.64,133,6,4,158
301.01,132.36,8,5,158
299.49,132.98,6,6,158
184.03,170.11,22,3,159
183.12,170.15,19,4,159
181.58,171.5,18,5,159
185.99,170.2,14,6,159
318.16,197.15,6,3,160
318.96,197.78,11,4,160
321.42,198.71,5,5,160
364.35,99.539,9,3,161
363.27,101.36,8,4,161
364.04,98.987,5,5,161
465.32,211.33,3,3,162
466.12,211.15,24,4,162
469.39,211.73,25,5,162
147.67,87.316,3,3,163
146.14,87.118,7,4,163
142.69,84.365,3,5,163
219.65,117.12,9,3,164
224.98,116.76,4,4,164
232.97,113.96,11,5,164
380.75,152.64,10,3,165
384.12,151.14,13,4,165
387.64,149.99,12,5,165
173.21,152.6,7,3,166
170.41,151.27,13,4,166
176.64,158.36,3,5,166
292.05,167.84,30,3,167
290.73,165.06,20,4,167
291.42,165.71,13,5,167
402.14,144.39,30,3,168
401.93,144.51,33,4,168
401.32,144.66,3,5,168
142.97,103.82,6,3,169
140.52,104.75,10,4,169
140.99,104.12,15,5,169
268.8,198.62,5,3,170
268.32,199.21,22,4,170
268.89,198.37,13,5,170
270.68,151.06,19,3,171
272.19,150.53,13,4,171
273.48,150.51,4,5,171
129.88,108.57,7,4,172
126.52,108.47,4,5,172
124.72,107.41,7,6,172
121.66,107.3,3,7,172
120.52,107.26,11,8,172
119.66,107.3,34,9,172
116.86,106.86,24,10,172
115.09,106.7,37,11,172
112.07,106.26,20,12,172
129.03,141,11,4,173
126.83,140.11,32,5,173
124.14,139.89,51,6,173
122.49,139.49,36,7,173
123.51,139.5,4,8,173
119.42,139.1,9,9,173
117.95,137.43,25,10,173
116.52,136.92,25,11,173
114.49,136.22,16,12,173
164.66,167.64,15,4,174
162.91,167.15,15,5,174
163.12,167.28,22,6,174
160.9,166.42,29,7,174
158.08,165.9,18,8,174
153.36,165.52,12,9,174
153.59,165.29,15,10,174
147.5,165.63,14,11,174
154.57,153.77,4,4,175
149.86,155.03,13,5,175
154.39,151.42,13,6,175
152.51,152.82,6,7,175
154.23,150.39,19,8,175
151.97,150.93,11,9,175
148.51,154.49,4,10,175
127.5,102.5,8,4,176
118.87,105.72,9,5,176
116.25,105.06,18,6,176
114.38,105.2,13,7,176
114.73,105.4,7,8,176
111,105,5,9,176
205.54,114.24,10,4,177
204.66,114.38,9,5,177
206.16,113.83,6,6,177
203.29,114.5,15,7,177
205.23,115.26,15,8,177
206,116,3,9,177
360.72,195.85,20,4,178
361.54,196,4,5,178
358.92,195.41,10,6,178
357.02,195.51,4,7,178
363.07,196,18,8,178
365.81,195.94,12,9,178
461.32,200.33,3,4,179
464.68,199.65,14,5,179
462.21,198.78,5,6,179
465.97,200.77,4,7,179
466.91,202.52,6,8,179
128.42,112.6,8,4,180
129.02,112,5,5,180
126.93,112.14,8,6,180
125.65,111.85,6,7,180
126.54,112,4,8,180
197.88,180.87,26,4,181
193.67,181.37,14,5,181
193.34,181.03,24,6,181
190.09,181.2,29,7,181
190.42,181.41,22,8,181
241.45,197.66,11,4,182
242.92,198.76,9,5,182
242.4,198.65,11,6,182
242,196.75,15,7,182
281.32,176.31,3,4,183
281.31,181.17,22,5,183
280.2,184,5,6,183
277.71,186.64,38,7,183
104.24,79.383,18,4,184
106.65,78.838,27,5,184
107.31,78.885,44,6,184
105.73,78.378,30,7,184
134.38,133.76,6,4,185
134.31,133.79,9,5,185
132.95,134.49,6,6,185
127.93,134.49,6,7,185
330.14,80.228,12,4,186
331.48,78.168,16,5,186
331.3,79.003,10,6,186
329.31,81.205,10,7,186
332,53.136,6,4,187
335.86,59.364,5,5,187
