31.602,67.482,23,3,94
31.283,67.732,19,4,94
31.111,66.492,23,5,94
97.785,75.383,13,3,95
97.996,75.007,7,4,95
95.496,74.496,4,5,95
175.43,165.12,16,3,96
170.29,166.43,7,4,96
169.1,166.88,14,5,96
181.94,56.656,15,3,97
181.55,55.987,16,4,97
181.5,55.528,14,5,97
296.2,60.683,36,3,98
296.89,59.864,33,4,98
294.74,63.276,20,5,98
388.33,49.62,18,3,99
387.46,49.863,13,4,99
388.99,50.246,4,5,99
458.86,58.148,13,3,100
454.71,58.916,11,4,100
457.49,58.761,35,5,100
328.65,45.822,16,4,101
324.29,46.434,40,5,101
328.24,45.761,4,6,101
325.86,46.752,40,7,101
328.03,45.783,23,8,101
326.1,45.775,27,9,101
327.17,46.058,14,10,101
328.29,45.417,26,11,101
106.62,114.76,44,4,102
104.41,114.37,43,5,102
102.75,112.91,48,6,102
99.782,111.86,46,7,102
101,112,3,8,102
95.746,110.1,46,9,102
93.917,109.66,43,10,102
222.66,127.34,3,4,103
224.54,128.82,10,5,103
226.59,129.49,36,6,103
228.07,130.99,43,7,103
228.28,132.74,48,8,103
325.33,130.35,34,4,104
325.04,130.02,23,5,104
325.75,130.76,27,6,104
326.21,130.87,35,7,104
326.33,130.66,12,8,104
415.67,87.664,3,4,105
416.9,87.618,18,5,105
418.98,86.995,13,6,105
421.12,86.335,9,7,105
422.58,86.348,9,8,105
48.97,100.73,23,4,106
49.5,101.79,10,5,106
47.995,106.5,6,6,106
51.532,102.8,41,7,106
50.108,102.9,53,8,106
349.29,57.324,58,4,107
351.26,61.633,8,5,107
351.34,61.89,9,6,107
351.36,63.13,14,7,107
352.06,65.206,15,8,107
293.45,41.792,9,4,108
292.92,41.648,11,5,108
292.79,41.81,20,6,108
294.6,41.573,13,7,108
54.884,51.722,22,4,109
54.802,52.392,5,5,109
54.579,51.905,20,6,109
259.98,147.26,31,4,110
259.42,146.02,43,5,110
260.39,139.91,13,6,110
111.39,93.375,29,4,111
111.24,93.079,23,5,111
111.53,93.49,14,6,111
288.52,71.774,26,5,112
288.33,70.226,33,6,112
288.28,71.18,34,7,112
288.89,71.958,23,8,112
288.32,71.397,30,9,112
289.19,72.57,11,10,112
289.28,71.631,22,11,112
289.33,72.673,3,12,112
224.07,139.44,29,5,113
224.46,140.62,38,6,113
224.37,141.22,39,7,113
224.43,143.19,28,8,113
224.97,144.4,31,9,113
223.22,143.39,42,10,113
285.21,88.696,10,5,114
285.87,89.149,8,6,114
286.88,89.403,15,7,114
289.1,88.641,51,8,114
288.54,89.045,63,9,114
314.79,80.424,19,5,115
316.93,80.098,23,6,115
319.37,80.127,38,7,115
319.05,79.993,13,8,115
317.14,83.781,83,9,115
313.46,137.65,11,5,116
315.01,137.01,21,6,116
314.96,137.03,28,7,116
316.44,136.7,17,8,116
410.5,64.003,16,5,117
411.81,64.106,17,6,117
413.52,64.483,10,7,117
412.2,63.392,5,8,117
337.97,97.143,52,5,118
339.76,97.459,48,6,118
342.33,98.376,44,7,118
380.09,42.77,32,6,119
377.18,42.078,68,7,119
377.87,42.478,80,8,119
377.96,42.707,73,9,119
378.44,43.096,79,10,119
379.75,43.816,72,11,119
377.51,42.422,113,12,119
379.23,43.276,79,13,119
381.84,44.196,19,14,119
380.49,43.32,41,15,119
380.2,43.283,48,16,119
380.81,44.016,35,17,119
381.37,44.452,74,18,119
381.97,44.452,55,19,119
383.13,44.658,58,20,119
385.45,45.762,42,21,119
386.02,45.864,44,22,119
387.7,46.684,43,23,119
387.18,46.432,60,24,119
386.85,45.975,28,25,119
387.07,45.726,43,26,119
387.5,45.92,35,27,119
388.01,46.242,42,28,119
388.36,46.013,40,29,119
388.94,46.546,51,30,119
387.56,46.234,59,31,119
387.23,46.174,66,32,119
386.96,45.938,52,33,119
384.98,44.943,74,34,119
387.4,46.147,69,35,119
387.05,46.185,28,36,119
386.26,46.276,97,37,119
387.9,47.084,41,38,119
387.61,47.412,109,39,119
390.5,48.581,81,40,119
388.08,46.376,50,41,119
387.77,46.552,24,42,119
388.69,46.356,19,43,119
388.3,46.532,96,44,119
387.9,46.316,91,45,119
389.2,46.677,81,46,119
389.88,46.811,80,47,119
391.61,47.718,94,48,119
393.44,48.275,102,49,119
390.66,47.325,29,50,119
392.67,48.316,31,51,119
395.5,48.492,4,52,119
395.63,48.078,46,53,119
398.11,48.927,45,54,119
397.81,48.68,62,55,119
397.59,49.084,54,56,119
256.28,10.995,7,6,120
253.88,10.654,37,7,120
252.99,10.684,37,8,120
252.45,10.401,15,9,120
254.52,10.914,16,10,120
252.35,10.67,27,11,120
254.67,11.086,69,12,120
257.53,11.295,40,13,120
258.75,11.76,91,14,120
263.73,12.504,14,15,120
268.09,15.3,10,16,120
268.79,15.847,19,17,120
267.59,14.799,5,18,120
270.46,17.314,16,19,120
191.81,168.97,10,6,121
190.53,169.48,19,7,121
188.78,169.73,29,8,121
186.97,170.53,18,9,121
187.3,170.14,9,10,121
186.39,170.77,12,11,121
185.97,170.74,9,12,121
185.14,171.16,8,13,121
202.05,18.587,18,6,122
203.87,18.649,32,7,122
205.11,18.356,45,8,122
201.86,19.342,22,9,122
203.15,18.84,13,10,122
203.13,19.033,31,11,122
205.57,18.103,9,12,122
203.25,18.917,12,13,122
195.78,143.33,21,6,123
193.78,144.17,21,7,123
190.43,145.04,42,8,123
188.53,146.12,40,9,123
187.74,146.21,53,10,123
185.23,146.07,36,11,123
184.44,146.07,36,12,123
202,112.75,4,6,124
200.98,113.35,40,7,124
201.75,113.54,37,8,124
202.1,113.38,42,9,124
202.78,113.61,44,10,124
64.383,110.56,11,6,125
63.413,108.73,35,7,125
61.846,108.16,46,8,125
58.487,106.49,4,9,125
414.84,56.905,12,6,126
413.47,55.574,27,7,126
411.28,54.819,28,8,126
411.43,54.826,12,9,126
294.51,110,6,6,127
295.4,110.8,5,7,127
295,110,3,8,127
295.3,109.77,16,9,127
191.5,24.508,4,6,128
190.67,24.915,64,7,128
191.16,24.853,30,8,128
85.432,139.28,7,6,129
84.9,138.41,17,7,129
82.644,137.82,50,8,129
302.49,38.514,4,6,130
303.65,38.905,9,7,130
302.88,38.848,8,8,130
136.51,43.005,10,6,131
135.76,43.243,29,7,131
136.29,43.444,28,8,131
292.5,119,4,6,132
293.79,116.7,10,7,132
293.98,116.01,7,8,132
306.99,86.589,20,6,133
305.64,87.439,19,7,133
308.15,86.256,12,8,133
422.3,78.92,15,6,134
423.57,79.146,7,7,134
425.5,79.328,6,8,134
280.85,62.613,36,6,135
279.16,64.111,71,7,135
280.9,63.168,41,8,135
274.84,78.264,69,6,136
275.23,78.494,54,7,136
273.42,78.539,101,8,136
55.885,115.47,21,6,137
55.636,114.59,36,7,137
55.466,115,10,8,137
297.54,134.05,58,7,138
295.84,131.79,25,8,138
296.27,132.39,20,9,138
297.97,134.97,66,10,138
297.93,134.92,58,11,138
298.35,136.15,55,12,138
298.35,136,59,13,138
300.25,137.61,17,14,138
299.22,136.4,55,15,138
298.78,135.71,55,16,138
299.24,136.19,51,17,138
300.61,138.14,16,18,138
322.16,29.89,12,7,139
320.85,30.682,108,8,139
322.09,30.5,120,9,139
323.06,30.376,106,10,139
326.55,30.274,29,11,139
326.44,30.486,33,12,139
327.26,29.905,35,13,139
328.05,29.899,24,14,139
329.09,29.964,42,15,139
330.37,30.268,28,16,139
328.77,30.437,9,17,139
67.702,92.037,7,7,140
66.671,92.406,21,8,140
68.381,92.848,24,9,140
71.518,94.191,20,10,140
70.181,93.641,32,11,140
69.313,93.612,35,12,140
69.14,93.942,20,13,140
69.558,93.602,29,14,140
347.63,53.359,28,7,141
347.85,52.439,39,8,141
347.67,49.49,47,9,141
348.05,49.34,40,10,141
348.83,44.535,11,11,141
349.39,42.817,5,12,141
349.5,41.006,8,13,141
310.15,128.89,8,7,142
309.01,127.73,52,8,142
311.4,130.95,31,9,142
313.51,132.52,44,10,142
313.67,132.74,55,11,142
315.49,133.31,43,12,142
26.722,94.753,4,7,143
25.162,94.688,15,8,143
26.434,95.285,7,9,143
25.488,94.511,4,10,143
25.684,94.659,3,11,143
182.02,55.486,12,7,144
182.04,55.997,11,8,144
181.82,56.124,15,9,144
183.68,48.994,3,10,144
182.14,54.36,14,11,144
256.67,138.81,11,7,145
262.02,138.38,17,8,145
258.85,139.53,27,9,145
265.7,138.53,13,10,145
270.09,141.12,71,11,145
367.51,36.215,10,7,146
367.11,36.187,10,8,146
366.29,37.08,11,9,146
366.6,37.313,20,10,146
367.28,37.575,7,11,146
91.488,124.51,8,7,147
88.582,121.97,36,8,147
88.304,120.93,23,9,147
88.709,121.75,12,10,147
100.21,52.405,20,7,148
91.852,51.95,19,8,148
100.08,53.348,25,9,148
96.501,51.001,6,10,148
186.44,102.42,31,7,149
185.39,100.58,15,8,149
185.26,100.52,14,9,149
184.5,99.514,4,10,149
414.3,82.353,12,7,150
416.84,81.397,12,8,150
422.14,80.036,57,9,150
423.78,79.704,38,10,150
123.49,116.6,39,7,151
124.72,116.25,19,8,151
123.71,117.01,7,9,151
124.25,116.68,14,10,151
305.4,50.779,5,7,152
307.5,51.073,25,8,152
306.88,50.755,33,9,152
332.01,109.01,9,7,153
333.47,110.24,10,8,153
334.5,111.5,6,9,153
281.99,20.501,6,7,154
280.46,21.185,21,8,154
275.72,21.428,7,9,154
32.422,81.606,13,7,155
32.737,81.483,24,8,155
32.008,80.764,4,9,155
221.67,156.33,3,7,156
221.49,156.5,8,8,156
222.3,156.58,7,9,156
57.483,52.399,28,7,157
55.648,52.258,31,8,157
55.22,51.875,20,9,157
43.241,93.335,17,7,158
44.338,94.68,3,8,158
40.501,89.505,4,9,158
109.73,50.984,7,8,159
113.11,50.156,25,9,159
113.74,49.895,32,10,159
112.52,49.488,31,11,159
109,49.649,24,12,159
108.51,49.982,10,13,159
107.62,49.895,30,14,159
106.57,50.562,46,15,159
104.88,50.632,51,16,159
104.08,51.421,14,17,159
102.73,53.051,89,18,159
103.06,52.19,88,19,159
243.21,150.37,34,8,160
242.22,150.76,42,9,160
241.77,151.11,34,10,160
239.81,151.67,31,11,160
241.17,150.55,24,12,160
237.89,151.65,24,13,160
235.99,153.45,39,14,160
230.44,155.12,35,15,160
226.99,156.31,42,16,160
227.72,156.2,42,17,160
230.66,155.67,3,18,160
230.78,155.4,5,19,160
393.21,50.806,5,8,161
400.5,52,4,9,161
404.14,52.862,7,10,161
405.87,53.545,15,11,161
404.26,52.592,20,12,161
403.29,52.478,18,13,161
403.96,52.549,29,14,161
407.76,54.006,8,15,161
405.72,53.214,15,16,161
350.14,98.773,25,8,162
349.08,99.636,50,9,162
350.4,99.274,35,10,162
352.4,99.793,47,11,162
352.32,99.972,37,12,162
352.32,99.665,32,13,162
352.13,98.984,19,14,162
352.49,99.503,4,15,162
300.33,68.675,3,8,163
302.97,64.709,43,9,163
304.22,63.911,49,10,163
306.64,62.401,45,11,163
307.07,61.534,49,12,163
308.77,58.155,66,13,163
308.92,59.213,22,14,163
336.98,136.51,4,8,164
332.54,135.68,37,9,164
330.48,136.39,73,10,164
329.5,136.36,49,11,164
328.73,136.08,41,12,164
328.66,135.94,39,13,164
329.45,135.26,23,14,164
277.29,136.09,84,8,165
279.26,133.27,35,9,165
288.99,124.51,6,10,165
293.14,116.56,7,11,165
294.48,112.3,51,12,165
294.41,111.35,51,13,165
295.07,110.2,48,14,165
286.01,139.49,4,8,166
277.01,143.05,25,9,166
281.03,141.61,26,10,166
286.51,140.22,10,11,166
280.25,141.96,24,12,166
147.97,38.004,13,8,167
147.4,38.254,12,9,167
145.31,39.48,31,10,167
144.43,39.824,49,11,167
141.5,41.604,37,12,167
386.79,48.598,5,8,168
389.92,50.064,36,9,168
390.88,50.929,32,10,168
391.41,51.411,31,11,168
162.83,31.678,6,8,169
155.48,34.591,15,9,169
158.83,33.329,28,10,169
156.99,34,3,11,169
290.6,123.21,5,8,170
291.78,119.57,15,9,170
294.33,114.02,43,10,170
295.5,110.15,17,11,170
112.41,93.361,13,8,171
112.18,92.831,11,9,171
112.33,93.038,19,10,171
111.72,93.155,20,11,171
294.32,42.342,3,8,172
294.5,42.973,6,9,172
294.51,42.716,14,10,172
295.27,42.124,8,11,172
203.96,129.64,26,8,173
203.86,130.39,26,9,173
203.06,131.48,24,10,173
107.97,153.15,20,8,174
105.96,152.54,30,9,174
103.05,150.34,38,10,174
76.765,108.66,14,8,175
79.327,110.27,16,9,175
78.76,109,8,10,175
177.4,120.18,29,8,176
179.7,119.57,7,9,176
177.99,119,25,10,176
209.64,157.29,65,9,177
211.98,158.91,26,10,177
210.32,159.15,28,11,177
208.81,159.44,48,12,177
204.8,161.4,5,13,177
206.67,160.65,48,14,177
206.26,161.11,14,15,177
202.18,163.32,76,16,177
199.47,164.32,67,17,177
199.39,164.42,83,18,177
199.64,163.5,63,19,177
320.28,120.72,57,9,178
321.91,121.53,46,10,178
321.67,121.48,15,11,178
319,120.68,44,12,178
318.59,120.4,31,13,178
319.09,120.56,55,14,178
